budget,genres,id,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,status,title,vote_average,vote_count
36500000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",16911,ru,2.785832,"[{""name"": ""Art Pictures Studio"", ""id"": 3451}, {""name"": ""Non-Stop Productions"", ""id"": 5630}, {""name"": ""Telekanal STS"", ""id"": 22691}, {""name"": ""Premiere Stealth Rights"", ""id"": 46831}]","[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}]",12/18/2008,21834845,115,Released,The Inhabited Island,5.3,23
30000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}]",367961,ru,2.625594,"[{""name"": ""Art Pictures Studio"", ""id"": 3451}]","[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}]",11/12/2015,0,85,Released,Savva. Heart of the Warrior,6.4,7
26000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 14, ""name"": ""Fantasy""}]",208763,ru,7.182761,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Ankor-Film"", ""id"": 21450}]","[{""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""RU"", ""name"": ""Russia""}, {""iso_3166_1"": ""UA"", ""name"": ""Ukraine""}]",1/30/2014,0,127,Released,Forbidden Kingdom,4.9,71
25000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",36696,ru,5.753564,"[{""name"": ""CN Film"", ""id"": 3145}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""RU"", ""name"": ""Russia""}]",3/18/2010,6500000,85,Released,Space Dogs,6.3,10
18000000,"[{""id"": 36, ""name"": ""History""}]",12246,ru,10.1449,"[{""name"": ""Kinokompaniya CTB"", ""id"": 886}, {""name"": ""X-Filme Creative Pool"", ""id"": 1972}, {""name"": ""Andreevsky Flag Film Company"", ""id"": 11996}, {""name"": ""Kinofabrika"", ""id"": 16522}, {""name"": ""Eurasia Film Production"", ""id"": 16524}]","[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""KZ"", ""name"": ""Kazakhstan""}]",9/20/2007,26527510,120,Released,Mongol: The Rise of Genghis Khan,6.5,158
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",11190,ru,7.744166,"[{""name"": ""Ren Film"", ""id"": 19802}]","[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}]",6/25/2003,0,105,Released,The Return,7.4,100
7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",110402,ru,3.120016,"[{""name"": ""Lenfilm Studio"", ""id"": 27593}, {""name"": ""Sever Studio"", ""id"": 69586}, {""name"": ""Kanal Russia 1"", ""id"": 69587}]","[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}]",2/27/2013,1310673,170,Released,Hard to Be a God,6.7,41
7000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}]",164372,ru,5.33861,"[{""name"": ""Bazelevs Production"", ""id"": 1038}]","[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}]",10/11/2012,12400000,76,Released,The Snow Queen,5.1,47
4200000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",3040,ru,12.540624,"[{""name"": ""Bazelevs Production"", ""id"": 1038}, {""name"": ""Channel One Russia"", ""id"": 1039}, {""name"": ""TABBAK"", ""id"": 1040}, {""name"": ""The First Channel"", ""id"": 1272}]","[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}]",6/27/2004,32000000,114,Released,Night Watch,6.3,210
0,"[{""id"": 18, ""name"": ""Drama""}]",225235,ru,1.876621,"[{""name"": ""Marmot-film"", ""id"": 19124}]","[{""iso_3166_1"": ""RU"", ""name"": ""Russia""}]",7/26/2013,4037782,120,Released,The Geographer Drank His Globe Away,7.3,23
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",385636,sl,0.061248,"[{""name"": ""Perfo Production"", ""id"": 34679}, {""name"": ""Televizija Slovenija"", ""id"": 48130}]","[{""iso_3166_1"": ""SI"", ""name"": ""Slovenia""}]",9/17/2015,0,83,Released,Juliet and Alfa Romeo,6,1
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",13491,sv,6.091033,"[{""name"": ""Danmarks Radio (DR)"", ""id"": 119}, {""name"": ""Telepool"", ""id"": 823}, {""name"": ""AMC Pictures"", ""id"": 2800}, {""name"": ""TV4 Sweden"", ""id"": 2802}, {""name"": ""SF Norge"", ""id"": 2888}, {""name"": ""Molinare Studios"", ""id"": 4250}, {""name"": ""Yleisradio (YLE)"", ""id"": 5975}, {""name"": ""Svensk Filmindustri (SF)"", ""id"": 6181}, {""name"": ""Juonifilmi"", ""id"": 9375}, {""name"": ""TV2 Norge"", ""id"": 11682}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}, {""name"": ""Soundchef Studios"", ""id"": 18843}, {""name"": ""Arion Communications Ltd."", ""id"": 22675}, {""name"": ""Dagsljus Filmequipment"", ""id"": 22676}, {""name"": ""Sheba Films"", ""id"": 24991}, {""name"": ""Sandline Production"", ""id"": 24992}, {""name"": ""Europa Film Sound Production"", ""id"": 24993}]","[{""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]",12/17/2007,0,139,Released,Arn: The Knight Templar,6.4,76
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",12093,sv,7.759215,"[{""name"": ""Det Danske Filminstitut"", ""id"": 118}, {""name"": ""Memfis Film"", ""id"": 321}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}]","[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]",8/23/2002,0,109,Released,Lilya 4-ever,7.7,139
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",29920,sv,7.217328,"[{""name"": ""Tre V\u00e4nner Produktion AB"", ""id"": 11792}, {""name"": ""Swedish Film Institute"", ""id"": 14804}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}]","[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",1/15/2010,0,124,Released,Easy Money,6.5,63
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",464,sv,4.321249,"[{""name"": ""GF Studios AB"", ""id"": 242}, {""name"": ""Lefwander Kapitalf\u00f6rvaltning AB"", ""id"": 2495}, {""name"": ""Sonet Film AB"", ""id"": 7937}]","[{""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]",09/03/2004,0,132,Released,As It Is in Heaven,6.9,42
0,"[{""id"": 18, ""name"": ""Drama""}]",10238,sv,11.347855,"[{""name"": ""Cinematograph AB"", ""id"": 7445}, {""name"": ""Svenska Filminstitutet (SFI)"", ""id"": 7446}]","[{""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]",12/21/1972,0,91,Released,Cries and Whispers,7.8,115
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",280871,ta,0.416179,"[{""name"": ""Camphor Cinema"", ""id"": 82667}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",07/11/2014,0,170,Released,Ramanujan,5,3
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",260778,ta,0.320387,"[{""name"": ""Nic Arts"", ""id"": 11831}, {""name"": ""Simbu Cine Arts"", ""id"": 82002}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",8/14/2015,0,155,Released,Vaalu,6.7,5
40000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}]",256040,te,16.254032,"[{""name"": ""Arka Media Works"", ""id"": 57946}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",07/10/2015,100000000,159,Released,Baahubali: The Beginning,7.5,135
8500000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",16353,th,9.029489,"[{""name"": ""Iyara Films"", ""id"": 3182}]","[{""iso_3166_1"": ""TH"", ""name"": ""Thailand""}]",12/04/2008,8936663,98,Released,Ong Bak 2,6,152
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",27329,th,0.843067,"[{""name"": ""American Zoetrope"", ""id"": 70}, {""name"": ""Prommitr International Production"", ""id"": 8972}]","[{""iso_3166_1"": ""TH"", ""name"": ""Thailand""}]",8/17/2001,0,185,Released,The Legend of Suriyothai,5.1,6
6000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",8982,th,11.81832,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Sahamongkol Film International"", ""id"": 6018}, {""name"": ""Vivendi"", ""id"": 8211}]","[{""iso_3166_1"": ""TH"", ""name"": ""Thailand""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",08/11/2005,27165581,108,Released,The Protector,6.8,167
10000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",11818,tr,1.465762,"[{""name"": ""Pana Film"", ""id"": 58135}]","[{""iso_3166_1"": ""TR"", ""name"": ""Turkey""}]",02/03/2006,0,122,Released,Valley of the Wolves: Iraq,4.3,7
1300000,"[{""id"": 18, ""name"": ""Drama""}]",25784,vi,0.072066,[],[],2/22/2006,639000,135,Released,Journey from the Fall,5,1
12000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",62204,xx,6.537986,"[{""name"": ""Belstar Productions"", ""id"": 999}, {""name"": ""St\u00e9phan Films"", ""id"": 2359}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/15/1981,55260558,100,Released,Quest for Fire,7.1,109
94000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",76758,zh,12.516546,"[{""name"": ""Beijing New Picture Film Co. Ltd."", ""id"": 724}, {""name"": ""EDKO Film"", ""id"": 12205}, {""name"": ""New Picture Company"", ""id"": 49512}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",12/15/2011,95311434,145,Released,The Flowers of War,7.1,187
65000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",300168,zh,9.568884,"[{""name"": ""Shanghai Film Group"", ""id"": 3407}, {""name"": ""Jackie & JJ Production"", ""id"": 19658}, {""name"": ""Sparkle Roll Media"", ""id"": 36958}, {""name"": ""Huayi Brothers Media"", ""id"": 39649}, {""name"": ""Alibaba Pictures Group"", ""id"": 69484}, {""name"": ""Home Media & Entertainment Fund"", ""id"": 74456}, {""name"": ""Tencent Video"", ""id"": 74457}, {""name"": ""China Film & TV Capital"", ""id"": 74458}, {""name"": ""Visualizer Film Company"", ""id"": 74459}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}]",2/19/2015,121545703,127,Released,Dragon Blade,5.9,145
68490000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",381902,zh,4.72629,"[{""name"": ""Filmko Pictures"", ""id"": 9175}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}]",1/22/2016,193677158,120,Released,The Monkey King 2,6,24
110,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",1494,zh,9.950505,"[{""name"": ""Beijing New Picture Film Co. Ltd."", ""id"": 724}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",12/21/2006,0,114,Released,Curse of the Golden Flower,6.6,203
31000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}]",79,zh,23.607392,"[{""name"": ""Beijing New Picture Film Co. Ltd."", ""id"": 724}, {""name"": ""China Film Co-Production Corporation"", ""id"": 2269}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}]",12/19/2002,177394432,99,Released,Hero,7.2,635
40000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",14392,zh,6.884467,"[{""name"": ""Applause Pictures"", ""id"": 5346}, {""name"": ""Media Asia Films"", ""id"": 5552}, {""name"": ""Beijing Jinyinma Movie & TV Culture Co."", ""id"": 5636}, {""name"": ""Stellar Mega Films"", ""id"": 6838}, {""name"": ""Beijing Poly-bona Film Publishing Company"", ""id"": 11414}, {""name"": ""Chengtian Entertainment"", ""id"": 11417}, {""name"": ""Morgan & Chan Films"", ""id"": 12183}, {""name"": ""Talent Aid International"", ""id"": 12184}, {""name"": ""China Film Group Corporation (CFGC)"", ""id"": 14714}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",12/12/2007,0,126,Released,The Warlords,6.3,83
80341000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",12289,zh,14.8375,"[{""name"": ""Metropolitan Filmexport"", ""id"": 656}, {""name"": ""Lion Rock Productions"", ""id"": 2812}, {""name"": ""Showbox"", ""id"": 3491}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}]",07/10/2008,127814609,150,Released,Red Cliff,7.1,205
3860000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",44865,zh,19.947265,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Block 2 Pictures"", ""id"": 539}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Annapurna Pictures"", ""id"": 13184}, {""name"": ""Jet Tone Films"", ""id"": 26492}, {""name"": ""Sil-Metropole Organisation Ltd."", ""id"": 35050}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",01/08/2013,64076736,130,Released,The Grandmaster,6.3,273
40000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}]",257932,zh,5.057695,"[{""name"": ""Mili Pictures"", ""id"": 60714}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/20/2014,0,88,Released,Dragon Nest: Warriors' Dawn,6.8,19
0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",2008,zh,3.866026,[],"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""KR"", ""name"": ""South Korea""}]",12/15/2005,0,98,Released,The Promise,5,29
30000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",76349,zh,4.065212,"[{""name"": ""Variance Films"", ""id"": 15071}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",07/03/2011,108348,125,Released,1911,5,41
40000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",13405,zh,8.978408,"[{""name"": ""Australian Film Finance Corporation"", ""id"": 1380}, {""name"": ""Zero Fiction Film"", ""id"": 9206}, {""name"": ""Ming Productions"", ""id"": 74695}, {""name"": ""Bluewater Pictures"", ""id"": 78322}, {""name"": ""Cheerland Entertainment Organization"", ""id"": 86061}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",07/03/2008,7400000,125,Released,The Children of Huang Shi,6.5,52
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",244114,zh,3.376967,"[{""name"": ""Focus Films"", ""id"": 1268}, {""name"": ""Sil-Metropole Organisation"", ""id"": 5686}, {""name"": ""Edko Films"", ""id"": 10284}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}]",12/12/2013,0,110,Released,Firestorm,5.9,43
17000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]",146,zh,45.742254,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""China Film Co-Production Corporation"", ""id"": 2269}, {""name"": ""Columbia Pictures Film Production Asia"", ""id"": 2798}, {""name"": ""Good Machine"", ""id"": 10565}, {""name"": ""EDKO Film"", ""id"": 12205}, {""name"": ""Asia Union Film & Entertainment Ltd."", ""id"": 20289}, {""name"": ""United China Vision"", ""id"": 20290}, {""name"": ""Zoom Hunt International Productions Company Ltd."", ""id"": 20291}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""TW"", ""name"": ""Taiwan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/01/2000,213525736,120,Released,"Crouching Tiger, Hidden Dragon",7.2,927
15000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",253450,zh,8.142166,"[{""name"": ""Media Asia Films"", ""id"": 5552}, {""name"": ""Sil-Metropole Organisation"", ""id"": 5686}, {""name"": ""Central Motion Pictures"", ""id"": 25345}, {""name"": ""Zhejiang Huace Film & TV"", ""id"": 85047}, {""name"": ""China Dream Film Culture Industry"", ""id"": 85048}, {""name"": ""SpotFilms"", ""id"": 85049}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""TW"", ""name"": ""Taiwan""}]",8/27/2015,632542,105,Released,The Assassin,6.6,157
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",20083,zh,5.294319,"[{""name"": ""JCE Movies"", ""id"": 5649}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",3/22/2009,0,119,Released,Shinjuku Incident,6.7,65
12000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 28, ""name"": ""Action""}]",44092,zh,4.930129,"[{""name"": ""Lion Rock Productions"", ""id"": 2812}, {""name"": ""Media Asia Films"", ""id"": 5552}, {""name"": ""Beijing Gallop Horse Film & TV Production"", ""id"": 15866}, {""name"": ""Lumiere Motion Picture Company"", ""id"": 21488}, {""name"": ""Beijing Heguchuan TV & Film"", ""id"": 21489}, {""name"": ""Stellar Entertainment"", ""id"": 21490}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""TW"", ""name"": ""Taiwan""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",09/01/2010,0,117,Released,Reign of Assassins,6.7,57
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]",9550,zh,21.064082,"[{""name"": ""Beijing New Picture Film Co. Ltd."", ""id"": 724}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",5/19/2004,92863945,119,Released,House of Flying Daggers,7.1,439
12000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}]",844,zh,12.664787,"[{""name"": ""Paradis Films"", ""id"": 255}, {""name"": ""Orly Films"", ""id"": 354}, {""name"": ""Shanghai Film Group Corporation"", ""id"": 19858}, {""name"": ""Jet Tone Films"", ""id"": 26492}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",5/20/2004,19271312,129,Released,2046,6.9,206
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",44555,zh,1.416796,"[{""name"": ""Beijing New Picture Film Co. Ltd."", ""id"": 724}, {""name"": ""Film Partner International"", ""id"": 5946}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}]",12/11/2009,0,95,Released,"A Woman, a Gun and a Noodle Shop",4.8,13
12000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",21345,zh,4.793348,"[{""name"": ""Media Asia Films"", ""id"": 5552}, {""name"": ""China Film Group Corporation (CFGC)"", ""id"": 14714}, {""name"": ""Stellar Megamedia"", ""id"": 26240}, {""name"": ""Jiangsu Broadcasting System"", ""id"": 26241}, {""name"": ""Chuan Production Film Studio"", ""id"": 26242}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",4/22/2009,10652498,132,Released,City of Life and Death,7.6,55
19000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",173931,zh,0.738652,[],[],01/01/2011,2570000,89,Released,Legend of a Rabbit,3,3
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",358451,zh,0.753362,"[{""name"": ""Huayi Brothers"", ""id"": 3393}, {""name"": ""Film Workshop"", ""id"": 3618}, {""name"": ""Edko Films"", ""id"": 10284}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}]",8/28/2015,0,130,Released,A Tale of Three Cities,6.3,5
